1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
1.7027027027027 , 0 , 1.7027027027027 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 
